data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
100001,COCC11221839,1600.002.01,2022-12-15 22:46:54.0,null,'202212151404542619099648,N,
100002,COCC11221839,1600.002.01,2022-12-15 22:46:54.0,null,'202212151404542619099648,N,
100003,CO11377567,1600.002.01,2022-12-15 19:53:34.0,null,'202212151358152619072629,Y,
100004,CO11377568,1600.002.01,2022-12-15 16:54:30.0,null,'202212151358162619072786,Y,
100005,CO11377568,1600.002.01,2022-12-15 16:54:30.0,null,'202212151358162619072786,Y,
100006,CO11377568,1600.002.01,2022-12-15 16:54:30.0,null,'202212151358162619072786,Y,
100007,CO11377568,1600.002.01,2022-12-15 16:54:30.0,null,'202212151358162619072786,Y,
100008,CO11377568,1600.002.01,2022-12-15 16:54:30.0,null,'202212151358162619072786,Y,
100009,CO11377568,1600.002.01,2022-12-15 16:54:30.0,null,'202212151358162619072786,Y,
100010,CO11377568,1600.002.01,2022-12-15 16:54:30.0,null,'202212151358162619072786,Y,
100011,CO11377626,1600.002.01,2022-12-15 14:44:07.0,null,'202212151358152619072660,N,
100012,CO11377626,1600.002.01,2022-12-15 14:44:07.0,null,'202212151358152619072660,N,
100013,CO11377625,1600.002.01,2022-12-15 14:47:01.0,null,'202212151358172619072890,Y,
100014,CO11377625,1600.002.01,2022-12-15 14:47:01.0,null,'202212151358172619072890,Y,
100015,CO11377570,1600.002.01,2022-12-15 14:16:41.0,null,'202212151358162619072725,N,
100016,CO11377630,1600.002.01,2022-12-15 14:49:12.0,null,'202212151358192619073131,Y,
100017,CO11377630,1600.002.01,2022-12-15 14:49:12.0,null,'202212151358192619073131,Y,
100018,CO11377630,1600.002.01,2022-12-15 14:49:12.0,null,'202212151358192619073131,Y,
100019,CO11377629,1600.002.01,2022-12-15 14:29:14.0,null,'202212151358172619072860,Y,
100020,CO11377628,1600.002.01,2022-12-15 14:25:26.0,null,'202212151358182619072990,Y,
100021,CO11377627,1600.002.01,2022-12-15 15:14:13.0,null,'202212151358172619072936,Y,
100022,CO11377627,1600.002.01,2022-12-15 15:14:13.0,null,'202212151358172619072936,Y,
100023,CO11377627,1600.002.01,2022-12-15 15:14:13.0,null,'202212151358172619072936,Y,
100024,CO11377566,1600.002.01,2022-12-15 16:17:26.0,null,'202212151358182619073041,Y,
100025,CO11377566,1600.002.01,2022-12-15 16:17:26.0,null,'202212151358182619073041,Y,
100026,CO11377624,1600.002.01,2022-12-15 17:55:36.0,null,'202212151358182619073097,Y,
100027,COCC11221842,1600.002.01,2022-12-15 22:48:45.0,null,'202212151414482619135283,Y,
100028,COCC11221842,1600.002.01,2022-12-15 22:48:45.0,null,'202212151414482619135283,Y,
100029,COCC11221842,1600.002.01,2022-12-15 22:48:45.0,null,'202212151414482619135283,Y,
100030,COCC11221843,1600.002.01,2022-12-15 15:03:40.0,null,'202212151403042619095111,N,
100031,COCC11221843,1600.002.01,2022-12-15 15:03:40.0,null,'202212151403042619095111,N,
100032,Y100130276,1600,2022-12-15 18:21:19.0,null,'202212151357482619071647,N,
100033,Y100130276,1600,2022-12-15 18:21:19.0,null,'202212151357482619071647,N,
100034,COCC11221844,1600.002.01,2022-12-15 15:43:52.0,null,'202212151404532619099605,N,
100035,COCC11221844,1600.002.01,2022-12-15 15:43:52.0,null,'202212151404532619099605,N,
100036,COCC11221845,9000,2022-12-15 14:11:21.0,null,'202212151406582619104346,N,
100037,CO11377571,1600.002.01,2022-12-15 15:18:55.0,null,'202212151401092619090833,Y,
100038,CO11377571,1600.002.01,2022-12-15 15:18:55.0,null,'202212151401092619090833,Y,
100039,CO11377569,1600.002.01,2022-12-15 14:47:46.0,null,'202212151401082619090757,N,
100040,COCC11221846,1600.002.01,2022-12-15 14:29:33.0,null,'202212151404582619100143,N,
100041,COCC11221846,1600.002.01,2022-12-15 14:29:33.0,null,'202212151404582619100143,N,
100042,COCC11221846,1600.002.01,2022-12-15 14:29:33.0,null,'202212151404582619100143,N,
100043,COCC11221847,1600.002.02,2022-12-15 16:02:55.0,null,'202212151426392619176228,Y,
100044,COCC11221847,1600.002.02,2022-12-15 16:02:55.0,null,'202212151426392619176228,Y,
100045,COCC11221847,1600.002.02,2022-12-15 16:02:55.0,null,'202212151426392619176228,Y,
100046,COCC11221847,1600.002.02,2022-12-15 16:02:55.0,null,'202212151426392619176228,Y,
100047,COCC11221847,1600.002.02,2022-12-15 16:02:55.0,null,'202212151426392619176228,Y,
100048,COCC11221847,1600.002.02,2022-12-15 16:02:55.0,null,'202212151426392619176228,Y,
100049,COCC11221847,1600.002.02,2022-12-15 16:02:55.0,null,'202212151426392619176228,Y,
100050,COCC11221847,1600.002.02,2022-12-15 16:02:55.0,null,'202212151426392619176228,Y,
100051,COCC11221847,1600.002.02,2022-12-15 16:02:55.0,null,'202212151426392619176228,Y,
100052,COCC11221848,1600.002.01,2022-12-15 16:47:37.0,null,'202212151408562619109391,N,
100053,COCC11221848,1600.002.01,2022-12-15 16:47:37.0,null,'202212151408562619109391,N,
100054,COCC11221849,1600.002.01,2022-12-16 01:21:30.0,null,'202212151408572619109503,Y,
100055,COCC11221849,1600.002.01,2022-12-16 01:21:30.0,null,'202212151408572619109503,Y,
100056,COCC11221850,1600.002.01,2022-12-15 15:02:54.0,null,'202212151404552619099768,Y,
100057,COCC11221851,1600.002.01,2022-12-15 18:54:16.0,null,'202212151614552619618129,Y,
